person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Ozana Popa,ozanapopa,ozanapopa@acasa.ro,6490203377451,1920-04-21,"Strada Manuela Stancu, Saveni, 244114",0267 345 359,48:87:97:a7:08:99,134.137.191.193,RO60URFY5903687648183436,2025-06-18 17:21:48,24013,740,129,202406,9e4edfc2-9ce4-4608-a34b-24f4698d5bbb
Melania Toma,melaniatoma,melaniatoma@gmail.com,2870104063516,1948-11-14,"Aleea Georgescu Nr. 28, Odobesti, 545802",0766 472 690,c6:3d:2a:c6:50:34,172.22.117.43,RO32GRJV2106779119651099,2025-06-18 17:21:48,35072,362,631,1737214,b1845db2-d28a-410f-86c0-0470bf792edd
Geta Dumitrescu,getadumitrescu,getadumitrescu@post.ro,6510103258142,1948-01-14,"Drumul Dochioiu Nr. 47, Campia Turzii, 739760",0251 596 219,ea:51:f7:a0:42:b8,65.64.128.241,RO52GFML3279649062007771,2025-06-18 17:21:48,13922,406,194,1031166,19b95c73-0ff2-4974-891e-1077ffac6e70
Dochia Toma,dochiatoma,dochiatoma@email.ro,4150107274451,1959-02-16,"Strada Mocanu Nr. 327 Bl. 84  Sc. 14 Ap. 831, Campulung Moldovenesc, 780524",0711 109 483,e8:99:f8:55:27:f0,99.130.52.184,RO63LKSB1752772621040867,2025-06-18 17:21:48,23137,571,706,1751828,50a608d7-e793-46fe-a780-b9847512043f
Evanghelina Ene,evanghelinaene,evanghelinaene@post.ro,7940512021412,1947-11-18,"Strada Ionescu Nr. 59 Bl. 55  Sc. 78 Ap. 351, Dragasani, 676358",0756 574 040,3c:d6:63:68:a3:74,135.105.31.222,RO47AAXA8562660777331470,2025-06-18 17:21:48,18050,680,226,93884,753de3d4-af86-4576-bf9c-d4973d46be34
Sebastian Ababei,sebastianababei,sebastianababei@kappa.ro,6180918254428,1992-09-01,"Strada Dobre Nr. 40, Sfantu Gheorghe, 789968",0784 422 712,9c:02:92:04:d4:ff,138.83.75.62,RO44TYOF8771586890818935,2025-06-18 17:21:48,1189,662,480,63872,68c6240c-4f92-45d2-8140-53ca39ff78a8
Nidia Georgescu,nidiageorgescu,nidiageorgescu@post.ro,2210919176960,2003-10-20,"Drumul Stănescu Nr. 610 Bl. 91  Sc. 39 Ap. 338, Botosani, 124126",0261 683 824,72:12:9e:33:2e:88,40.110.92.64,RO80NJUZ1054016945481587,2025-06-18 17:21:48,26757,898,184,1790350,4007b39a-8c69-4e76-9039-86e35c8b174b
Tiberia Cristea,tiberiacristea,tiberiacristea@post.ro,3741123354135,1923-10-09,"Strada Preda Nr. 76 Bl. 11  Sc. 47 Ap. 174, Valea lui Mihai, 314008",0766 028 845,b2:f8:e8:38:f0:22,122.95.104.217,RO48FSZW0994686191087332,2025-06-18 17:21:48,3780,940,445,1304142,608de46a-ea8f-42e0-b7ac-64a6e0ce364b
Casian Preda,casianpreda,casianpreda@gmail.com,3700329195225,1966-03-08,"Aleea Mioara Stănescu, Dragasani, 815733",0256 919 737,30:4f:94:b0:bb:6a,113.236.24.17,RO57ZMNN3930529667826141,2025-06-18 17:21:48,32454,321,710,955454,f3f7dc0b-97c0-4b10-bbee-be041667c53a
Achim Tabacu,achimtabacu,achimtabacu@gmail.com,7240616031663,1948-03-03,"Bulevardul Florea Nr. 324 Bl. 20  Sc. 16 Ap. 853, Tasnad, 386395",0759 737 861,1e:6e:c2:c6:0c:6a,117.217.110.38,RO35GNNZ2487026094537680,2025-06-18 17:21:48,8639,330,465,1825873,7787e839-7ab9-4eab-ba8d-0a8daad1a55c
Vladimir Stancu,vladimirstancu,vladimirstancu@kappa.ro,4060314289542,2025-03-06,"Aleea Albu, Bragadiru, 723554",0268 844 569,90:aa:8a:4b:d7:e9,126.220.62.157,RO36AOKE0655784772299904,2025-06-18 17:21:48,32298,859,34,950147,ca71b488-3795-47b7-8bf3-824d25783395
Pompiliu Ene,pompiliuene,pompiliuene@email.ro,5430201201182,1967-01-26,"Aleea Gheorghiu Nr. 706 Bl. 14  Sc. 98 Ap. 200, Vladimirescu, 862945",0237 166 067,da:cb:e5:87:20:9f,5.229.190.72,RO64IIBL0863240334120495,2025-06-18 17:21:48,17849,604,594,472964,f9264dff-9231-4dad-b1ac-1fafa3ff95d7
Maricica Suciu,maricicasuciu,maricicasuciu@141.ro,5090722209887,1929-03-09,"Bulevardul Nemeș Nr. 498 Bl. 95  Sc. 38 Ap. 417, Siret, 681978",0266 408 649,28:38:1a:dd:a1:12,158.20.23.193,RO29QKMO2921723139701241,2025-06-18 17:21:48,28492,538,298,1544018,8bae2347-3dcd-4226-b092-6ddd790d5fee
Aneta Stoica,anetastoica,anetastoica@kappa.ro,5040321173729,1941-08-01,"Aleea Stancu, Baia Sprie, 630502",0755 412 680,c8:39:79:c8:87:17,144.196.200.163,RO80IRCO8974640209859934,2025-06-18 17:21:48,17286,926,668,1875916,a159a177-a6f8-4b7e-8935-882f735170b4
Mădălina Stan,mădălinastan,mădălinastan@kappa.ro,4961224424880,1934-05-08,"Strada Clara Tudor Nr. 781 Bl. 66  Sc. 76 Ap. 735, Aiud, 705070",0268 726 320,fa:73:06:24:e7:34,205.38.26.175,RO56VRUM8777135627314898,2025-06-18 17:21:48,29699,551,160,1073069,3611c201-d2d5-4170-9aed-94eabbf3f267
Doriana Nistor,doriananistor,doriananistor@email.ro,5251013449124,1930-01-21,"Soseaua Stancu Nr. 12 Bl. 16  Sc. 33 Ap. 106, Podu Iloaiei, 161373",0260 357 615,5c:cf:5d:9d:d0:16,27.75.218.36,RO31YGGL4755686691898244,2025-06-18 17:21:48,10001,357,587,403796,beb2e223-aaba-4750-bcc7-5d5e61db09cf
Maria Diaconescu,mariadiaconescu,mariadiaconescu@email.ro,7260716270774,1924-02-27,"Aleea Gabriela Mazilescu Nr. 250, Nadlac, 249049",0243 377 127,b8:17:8c:9e:ff:ca,117.208.116.231,RO12VIAS4158545473950882,2025-06-18 17:21:48,31911,250,336,1917910,b1193f82-37fc-4230-bf9a-b143a4ec613a
Corina Ardelean,corinaardelean,corinaardelean@email.ro,1541031523309,2009-07-02,"Drumul Haralamb Pușcașu, Suceava, 952931",0233 623 918,02:f3:47:86:d1:4c,96.92.186.172,RO12UKUJ0755386689533383,2025-06-18 17:21:48,4017,872,324,1674664,735ed580-cf9f-4edb-b47f-b0eaf7862c14
Panagachie Popa,panagachiepopa,panagachiepopa@kappa.ro,8930323236148,1942-05-14,"Intrarea Stoica, Urziceni, 904966",0243 748 506,c6:3b:8d:94:98:1c,141.37.120.117,RO33INFH0974129952101148,2025-06-18 17:21:48,34748,688,217,495457,e2fd55a4-a136-411b-90bf-6580a0e4e34d
Marioara Mocanu,marioaramocanu,marioaramocanu@141.ro,2670325398586,1925-06-01,"Aleea Mazilescu Nr. 79 Bl. 98  Sc. 49 Ap. 424, Deva, 223037",0749 699 900,42:0a:88:a7:ac:50,71.84.59.78,RO43IILX1556919681467973,2025-06-18 17:21:48,26834,806,528,1247821,1fdea8f2-a5ad-4b02-9042-da36e5b6d062
Clara Preda,clarapreda,clarapreda@acasa.ro,8750102465731,1922-09-23,"Intrarea Manole Nr. 480, Valu lui Traian, 882225",0265 422 164,a4:aa:0c:d4:9a:37,139.167.160.224,RO35GSPA9730517475069628,2025-06-18 17:21:48,5648,474,364,1322566,fb714805-b693-4d52-96da-a680bc188d64
Grigore Stănescu,grigorestănescu,grigorestănescu@acasa.ro,6791020227753,1992-01-11,"Intrarea Dochioiu, Oradea, 878894",0237 637 752,da:32:e3:89:d2:b3,27.139.169.211,RO10CGLO6437897700105132,2025-06-18 17:21:48,18093,687,404,414435,7139a6b8-9be1-4737-bd4f-788668179397
Melina Dochioiu,melinadochioiu,melinadochioiu@email.ro,1560905098536,1981-12-17,"Strada Florea Nr. 37 Bl. 19  Sc. 94 Ap. 644, Videle, 184465",0250 764 678,1c:7f:34:37:e8:29,144.144.176.127,RO28IWFY5585742519454145,2025-06-18 17:21:48,35491,160,309,1940965,b568d7fb-b7b0-4fec-ad3a-a46a2cecb98b
Stelian Georgescu,steliangeorgescu,steliangeorgescu@post.ro,1620116213282,2011-02-25,"Aleea Ortansa Manole, Ploiesti, 900680",0770 937 502,58:30:79:6b:90:33,30.153.88.248,RO75LONL7376138225133157,2025-06-18 17:21:48,8621,638,531,723477,e0b76e8f-b60c-4bb6-806d-b6b3fc7d9d7d
Dariana Dochioiu,darianadochioiu,darianadochioiu@acasa.ro,8680519183486,2016-06-09,"Intrarea Amalia Stan, Matca, 582044",0750 821 649,30:f2:88:0c:9c:9f,183.160.130.60,RO36XJIF2466439819542343,2025-06-18 17:21:48,30013,405,196,704941,d1736ade-4621-45f4-a0e8-7514948d544c
Fabia Pușcașu,fabiapușcașu,fabiapușcașu@gmail.com,3490916010082,1924-05-26,"Aleea Florea Nr. 413, Seini, 344077",0765 569 286,a0:75:90:14:ea:15,56.239.17.142,RO06ZQIA6013542271496371,2025-06-18 17:21:48,4247,878,500,159473,1d0afe17-5489-40d1-bab5-eca39111750b
Lazăr Nistor,lazărnistor,lazărnistor@acasa.ro,4050809060081,1912-10-08,"Aleea Codruța Ababei Nr. 50 Bl. 96  Sc. 95 Ap. 370, Sancraiu de Mures, 445537",0732 690 413,e2:5a:f2:7c:08:c3,213.189.85.155,RO56KNOU2773087297433797,2025-06-18 17:21:48,26540,758,261,1364483,444397cb-a66f-4687-8ab5-a0ff3ee97c21
Luana Barbu,luanabarbu,luanabarbu@post.ro,2700831175394,1937-06-30,"Drumul Nemeș, Husi, 491177",0238 886 559,8e:af:88:d8:08:04,161.146.175.51,RO71JSRO0537077286793564,2025-06-18 17:21:48,10890,730,493,368614,d87aab39-d883-4757-af07-339db8fc95b9
Emanuela Cristea,emanuelacristea,emanuelacristea@zzup.ro,4110803092690,1945-08-25,"Bulevardul Caius Diaconu, Sovata, 956381",0242 899 062,76:80:83:7a:be:b9,219.93.88.246,RO59ZSMS0765072597034228,2025-06-18 17:21:48,15180,251,375,591322,146394da-4870-47c7-a6df-a021d3039156
Ilarion Gheorghiu,ilariongheorghiu,ilariongheorghiu@acasa.ro,1230227464225,1974-07-07,"Aleea Niță Nr. 783 Bl. 68  Sc. 99 Ap. 172, Sacueni, 239567",0268 843 003,d4:a0:ad:4f:66:86,38.225.153.73,RO70JSXR0884235512974722,2025-06-18 17:21:48,20317,264,559,5204,6bd9deb4-1e66-44c6-afa7-f9fe98cc1210
Felicia Nistor,felicianistor,felicianistor@email.ro,8791209339745,1937-07-05,"Strada Stoica, Sangeorgiu de Mures, 574083",0238 355 272,5a:79:f6:8b:65:21,197.238.248.140,RO19BOUW8365688076561452,2025-06-18 17:21:48,32606,515,727,1747292,376c621e-a42c-44b6-8e0f-5beaaba2da36
Mirela Nistor,mirelanistor,mirelanistor@gmail.com,4230513183144,1924-10-23,"Aleea Nistor Nr. 992 Bl. 22  Sc. 58 Ap. 498, Victoria, 867013",021 623 9203,a6:5b:ff:c3:e6:fe,69.20.175.122,RO78CVDU3255509699664539,2025-06-18 17:21:48,17373,108,330,193765,94716aab-0c0a-48a8-8f94-ebf901976c5b
Viorica Suciu,vioricasuciu,vioricasuciu@email.ro,7470804161161,1927-10-27,"Soseaua Oprea Nr. 948 Bl. 51  Sc. 36 Ap. 794, Darmanesti, 467264",0752 194 633,28:4a:b2:94:a8:cf,11.241.95.215,RO24TEGG6783208171302297,2025-06-18 17:21:48,15635,470,763,270582,88cbd6b0-67be-4c65-a681-b8d5b4875682
Octav Aanei,octavaanei,octavaanei@acasa.ro,5120922239316,1939-05-07,"Soseaua Diaconu Nr. 507 Bl. 83  Sc. 71 Ap. 690, Simeria, 610726",0753 439 407,a4:a0:7f:48:55:d0,107.46.254.170,RO84TCGQ2376492517341948,2025-06-18 17:21:48,8432,214,341,166697,1c7233b5-9887-4110-b46a-faafaee9d177
Giorgiana Nistor,giorgiananistor,giorgiananistor@zzup.ro,3101005335220,1997-01-24,"Bulevardul Popa, Curcani, 791871",0763 228 556,9a:93:92:69:57:ef,43.148.169.70,RO60RNBQ4405689067467428,2025-06-18 17:21:48,20621,884,261,659982,0e4423c2-b202-4b50-9f26-9c20913abc85
Ioan Cristea,ioancristea,ioancristea@gmail.com,5371030196821,1940-05-18,"Intrarea Valeria Mazilescu Nr. 589 Bl. 39  Sc. 87 Ap. 493, Dumbravita, 502685",0234 595 006,de:8c:d7:80:8c:0e,196.171.251.18,RO68RPQY9532636424904564,2025-06-18 17:21:48,32468,797,17,1258404,28b22b8c-eb37-4446-b812-a1de039aae6d
Mitică Dinu,miticădinu,miticădinu@141.ro,5110625452420,1955-03-25,"Aleea Tabacu Nr. 218 Bl. 95  Sc. 14 Ap. 569, Giarmata, 911973",0749 669 229,92:a8:54:f8:66:ee,67.182.126.248,RO51XHUU6604168276411710,2025-06-18 17:21:48,28774,135,614,463861,d5191d22-80fc-42de-8e33-b6f404ffb6db
Ioan Stan,ioanstan,ioanstan@acasa.ro,8230201171544,1992-07-26,"Bulevardul Ardelean Nr. 39 Bl. 91  Sc. 68 Ap. 811, Horodnic de Sus, 136824",0788 373 491,d8:fd:2e:65:4d:fb,103.193.115.70,RO15AMKJ8565885741355884,2025-06-18 17:21:48,23295,520,375,202948,527cbe4f-0a17-44de-9f31-9c79312618c2
Romina Eftimie,rominaeftimie,rominaeftimie@zzup.ro,5700310242790,2019-07-04,"Strada Nora Diaconu Nr. 648 Bl. 98  Sc. 25 Ap. 775, Valea Mare (Negresti), 893087",0253 191 427,88:3e:61:11:1e:9c,21.176.144.250,RO75PXQX0459495088543878,2025-06-18 17:21:48,32171,242,395,293434,0fe53d10-f1ef-4cde-8e21-5637695cd7c0
Sever Oprea,severoprea,severoprea@141.ro,7090105080109,1930-06-17,"Bulevardul Albu Nr. 868 Bl. 89  Sc. 79 Ap. 549, Gherla, 275814",0741 355 150,48:5f:d9:23:47:34,142.191.100.184,RO35MDEK3642562800905511,2025-06-18 17:21:48,30936,496,275,836254,cfa80e54-59b6-426a-9a24-ce816dc715a8
Dorel Oprea,doreloprea,doreloprea@gmail.com,8560829204701,2002-05-17,"Drumul Preda Nr. 488 Bl. 26  Sc. 12 Ap. 828, Fetesti, 779235",0761 785 237,0e:a7:35:7a:19:32,12.200.200.162,RO63ZFNI8012782023436861,2025-06-18 17:21:48,22085,941,321,1597136,7a9f4690-a891-42d4-bcbf-ac6b6710ffc6
Cezara Tudor,cezaratudor,cezaratudor@post.ro,6820125387095,1991-09-04,"Bulevardul Nicodim Ababei, Chisineu-Cris, 851708",0261 098 932,42:45:ea:da:ab:b8,187.15.3.166,RO05ZGKF4551673447090754,2025-06-18 17:21:48,5216,326,3,187146,2b8ed5ca-1917-45d8-a930-b1537dc205c0
Olimpiu Tudor,olimpiutudor,olimpiutudor@zzup.ro,4420218518076,1988-08-10,"Strada Ene Nr. 88 Bl. 36  Sc. 51 Ap. 901, Husi, 999257",0240 251 066,e4:6a:0d:9d:0f:18,80.12.218.20,RO89SPTL5046154623082909,2025-06-18 17:21:48,33250,468,473,578543,5f386d95-9f9b-44c4-8d16-fffab0f9aeaa
Lidia Dinu,lidiadinu,lidiadinu@post.ro,4260103027535,1931-02-13,"Aleea Niță Nr. 34 Bl. 30  Sc. 19 Ap. 164, Focsani, 960380",0769 769 226,b0:18:83:b7:74:44,76.206.170.250,RO24GZPN8787132695030853,2025-06-18 17:21:48,31116,190,360,1350482,21e35dce-731c-4552-a907-d7da3d03b300
Petronela Ioniță,petronelaioniță,petronelaioniță@email.ro,2190215360526,1920-03-02,"Soseaua Florea, Sadova, 595930",0735 672 878,ba:dd:c2:29:c0:e4,22.26.92.66,RO74UQVL4641048516561350,2025-06-18 17:21:48,2195,854,312,835970,7d7e3ff7-03ad-46fa-9779-45d5c7d7df01
Barbu Pop,barbupop,barbupop@gmail.com,2040807195081,2025-05-22,"Intrarea Paula Diaconescu Nr. 474 Bl. 64  Sc. 42 Ap. 455, Baraolt, 881692",0239 254 126,da:1f:6a:ae:1c:1b,27.20.170.198,RO92RCFV1042170287083081,2025-06-18 17:21:48,2443,907,628,1252174,2d2e1eee-61e3-49d5-b3ef-9f01c2fa637d
Lili Ioniță,liliioniță,liliioniță@zzup.ro,3921015438901,1989-12-14,"Bulevardul Oprea, Sinaia, 603006",0742 747 535,c6:a6:dd:36:3b:f8,65.57.152.193,RO54GDCW3243040084460778,2025-06-18 17:21:48,1605,7,102,1836708,2983b72c-d86c-4479-b488-221119612f97
Dimitrina Dinu,dimitrinadinu,dimitrinadinu@post.ro,5500808287328,1991-07-21,"Bulevardul Nistor Nr. 61 Bl. 82  Sc. 15 Ap. 848, Rasnov, 828279",0767 262 160,22:3f:56:9f:0e:c2,204.232.24.180,RO19ZGUR6862197410209624,2025-06-18 17:21:48,6842,308,354,1707773,9d56c6c5-8d03-4d0b-be04-199e29617777
Ivona Diaconescu,ivonadiaconescu,ivonadiaconescu@post.ro,6261107115761,2004-06-29,"Strada Popescu Nr. 50, Deva, 699804",0237 403 155,4c:12:f4:03:8d:72,101.109.128.148,RO28KPSO8014361793411507,2025-06-18 17:21:48,32990,868,703,825754,9193b837-a654-47c1-8b60-7359c33c585b
Ina Ardelean,inaardelean,inaardelean@gmail.com,6980303413831,1924-05-20,"Drumul Popa, Rosu, 823338",0255 457 028,80:21:1b:4f:76:ff,211.96.51.200,RO45VIXR1402618748125596,2025-06-18 17:21:48,17191,610,465,1895274,ca5191f2-d92d-4969-860a-238e30127f77
Eufrosina Niță,eufrosinaniță,eufrosinaniță@acasa.ro,7921020304296,1960-12-27,"Drumul Stănescu Nr. 79, Ovidiu, 565724",0251 785 993,fa:f0:28:02:90:b2,75.243.17.144,RO75KBFS1943848529653750,2025-06-18 17:21:48,19519,222,679,1050401,f9c767d5-1b62-4ad3-955c-4dbbe9dc3e0d
Aristița Dumitrescu,aristițadumitrescu,aristițadumitrescu@email.ro,2470608528328,2015-10-12,"Bulevardul Dumitrescu Nr. 267 Bl. 76  Sc. 15 Ap. 914, Balan, 255601",0239 115 542,74:4a:bf:a6:a5:2f,77.53.112.126,RO35THLP8107121255647617,2025-06-18 17:21:48,24280,342,762,1844744,8840bb0c-92ef-4cb5-a8e4-94a4227eda28
Victoria Eftimie,victoriaeftimie,victoriaeftimie@zzup.ro,5621130169544,1937-06-12,"Bulevardul Nicu Tabacu Nr. 80, Magurele, 821028",0754 111 707,b8:1e:15:ae:e7:7b,135.4.106.145,RO83MAMK3641652360584291,2025-06-18 17:21:48,32257,457,607,1978268,0208ccc5-09e7-4514-aa72-bd601ea74b1e
Victoria Nemeș,victorianemeș,victorianemeș@kappa.ro,2220607034687,1958-03-08,"Bulevardul Aanei Nr. 38, Baile Borsa, 815649",0735 268 908,a4:24:30:55:41:2e,128.178.200.33,RO73OFUK6234812275149655,2025-06-18 17:21:48,14325,558,410,1641844,bda744a5-890c-434f-ac0d-06cda54a7b9d
Valeria Dobre,valeriadobre,valeriadobre@post.ro,4710818328536,2014-08-09,"Intrarea Nistor Nr. 60 Bl. 97  Sc. 81 Ap. 866, Slatina, 309617",0758 039 033,96:98:d0:1a:d7:46,139.177.77.12,RO71BJTE7204186808849173,2025-06-18 17:21:48,10389,485,400,1034491,08d5d251-1cbd-48e9-8e56-f286ac383331
Lili Niță,liliniță,liliniță@141.ro,8440801207170,1989-04-29,"Intrarea Adrian Marin, Vicovu de Sus, 794649",0748 853 098,2c:1a:56:17:fc:7f,98.54.25.84,RO24CWAE7372125025587937,2025-06-18 17:21:48,5036,212,705,801952,80764a46-c0dc-4e03-ba1d-b3ad1703e848
Otilia Ionescu,otiliaionescu,otiliaionescu@acasa.ro,8620826145770,1917-12-31,"Strada Preda Nr. 58, Pascani, 746824",0269 000 894,42:8b:58:85:9d:0f,185.218.198.58,RO04OKIP3756214366436916,2025-06-18 17:21:48,26645,548,244,1537502,bf911b30-88c3-4a3e-99b3-1a671ef0dc5a
Mirela Florea,mirelaflorea,mirelaflorea@acasa.ro,3010918175471,1924-09-04,"Drumul Diana Tabacu Nr. 65 Bl. 90  Sc. 45 Ap. 615, Comanesti, 631644",0234 787 542,18:67:0f:02:b2:59,23.32.250.94,RO82SWAJ5766423690138652,2025-06-18 17:21:48,26005,358,700,1390643,e48eb269-20a9-4cce-acf4-bc1b7359ce60
Cezar Stan,cezarstan,cezarstan@acasa.ro,7690803165093,1995-08-14,"Bulevardul Claudia Suciu Nr. 60, Cornetu, 394753",0255 460 352,cc:45:90:9f:b9:4b,145.178.17.241,RO43ZRZK3200273531986251,2025-06-18 17:21:48,31744,584,263,154675,a72204e0-df0f-4687-831d-1cb06d39b87b
Petruț Tudor,petruțtudor,petruțtudor@141.ro,2470814232170,2010-12-13,"Bulevardul Nistor, Poiana Mare, 315574",0770 176 988,c4:7a:72:d8:f5:f5,3.195.1.239,RO46CMMZ9941624405964986,2025-06-18 17:21:48,30131,593,7,739496,832b115e-c4cb-451d-9c2d-b2f47d1ad190
Vladimir Georgescu,vladimirgeorgescu,vladimirgeorgescu@141.ro,6281126398232,1942-11-01,"Soseaua Ardelean Nr. 55 Bl. 33  Sc. 17 Ap. 515, Tasnad, 530764",0764 559 891,9a:f5:c2:37:5c:0a,12.46.100.44,RO81NZSV7929223640761887,2025-06-18 17:21:48,15044,317,516,1186710,f42166d2-33d2-4143-8c1c-f341e0601341
Constanța Dinu,constanțadinu,constanțadinu@email.ro,6161024201510,1950-05-26,"Aleea Demetra Mazilescu Nr. 77, Cobadin, 330316",0250 366 382,9c:41:bc:f8:db:08,21.227.116.72,RO51QEKE3326491301702902,2025-06-18 17:21:48,34553,903,287,1769057,f8fc59b5-c16c-43d5-97d0-6fb9f7ea193f
Julia Preda,juliapreda,juliapreda@gmail.com,7180515018143,1998-01-31,"Bulevardul Nistor Nr. 81 Bl. 85  Sc. 83 Ap. 732, Roman, 977981",0739 902 285,88:21:bf:eb:dc:d2,147.167.144.105,RO46OAHH4229684046589039,2025-06-18 17:21:48,20958,207,1,912790,bcc2c4e5-06a5-4be4-9ddf-28de4edb262f
Brândușa Aanei,brândușaaanei,brândușaaanei@kappa.ro,2001211392062,1939-02-19,"Drumul Mazilescu, Otopeni, 238388",0729 239 481,60:08:b0:4e:c1:3a,135.52.4.31,RO02VONC3997880824820563,2025-06-18 17:21:48,13335,911,537,647430,0ca9ae2d-2fc6-4a0f-8530-e65026f195e1
Stela Nistor,stelanistor,stelanistor@zzup.ro,2380529424408,1965-08-02,"Soseaua Diaconescu, Dancu, 976208",0766 419 003,58:ce:22:08:8a:ef,88.16.80.191,RO38NKUV1666398467893671,2025-06-18 17:21:48,5719,318,623,382276,f91c9e75-b76d-40f8-868b-4e7f353b7a70
Janina Preda,janinapreda,janinapreda@acasa.ro,4400913036071,2013-09-15,"Drumul Oprea, Bragadiru, 745485",0759 916 926,58:eb:0a:27:8b:d5,174.208.146.164,RO44NBDE8508931711047984,2025-06-18 17:21:48,1712,263,577,1518294,c43277b9-53f8-4569-8109-b37d636f25fe
Petru Dinu,petrudinu,petrudinu@141.ro,2860417423757,1915-09-20,"Intrarea Oliviu Ionescu Nr. 22 Bl. 94  Sc. 61 Ap. 226, Deta, 363949",0726 309 070,64:25:e3:88:43:5c,66.163.120.72,RO42DVZU1801447280133278,2025-06-18 17:21:48,25697,705,172,1904540,8004b8f9-c9e5-4c04-98df-3349b5998a34
Alice Manole,alicemanole,alicemanole@zzup.ro,3820925410911,2016-09-05,"Aleea Stancu Nr. 29 Bl. 45  Sc. 82 Ap. 796, Rodna, 432756",0242 521 287,18:15:14:22:c0:08,139.155.62.224,RO59GYOA4364766298327640,2025-06-18 17:21:48,7938,893,142,481986,f545e531-b262-480e-a28c-fc89835d24c9
Filip Mazilescu,filipmazilescu,filipmazilescu@acasa.ro,6110727196192,1921-04-14,"Bulevardul Nemeș Nr. 12, Tuzla, 509036",0727 160 694,b8:69:d7:25:41:45,223.81.15.247,RO69NYJE9887582953928035,2025-06-18 17:21:48,12833,78,169,792164,0dc2ffd0-a8c8-458c-81c2-52913173a665
Tania Cristea,taniacristea,taniacristea@141.ro,1820523383311,1959-10-21,"Aleea Stancu, Beclean, 631661",0767 734 887,c2:35:92:20:55:27,27.245.191.186,RO05TWHD6373791912898431,2025-06-18 17:21:48,5773,366,136,882222,9748ab19-5ffd-4410-a726-9dc9080b08de
Alex Aanei,alexaanei,alexaanei@gmail.com,3410715193050,1941-04-30,"Bulevardul Gheorghiu, Lunca Cetatuii, 255769",0253 522 673,52:3c:2d:00:b3:eb,210.131.200.203,RO78UDJR0804797924464054,2025-06-18 17:21:48,5987,425,572,556762,0b4f2782-f307-48f6-972e-93f640f9d7cc
Crina Ardelean,crinaardelean,crinaardelean@141.ro,7790612107853,1937-02-04,"Aleea Larisa Preda Nr. 67 Bl. 71  Sc. 46 Ap. 231, Targu Lapus, 192339",0748 326 491,9e:b2:09:74:90:a1,201.228.208.0,RO50XURM8264891400735657,2025-06-18 17:21:48,30430,719,146,766676,d4b5b717-48ef-4b94-a946-e92ca96f387d
Panagachie Albu,panagachiealbu,panagachiealbu@141.ro,8960831433427,1927-07-25,"Bulevardul Gabi Stancu Nr. 73 Bl. 31  Sc. 59 Ap. 284, Gaesti, 477707",0755 722 597,ae:83:c1:28:1e:7b,39.85.15.40,RO28CCKE5620792380046155,2025-06-18 17:21:48,33073,806,482,243966,7e65f681-7301-4806-9bf9-178fdb1e0b38
Leontina Tudor,leontinatudor,leontinatudor@post.ro,6001121394137,2021-03-20,"Soseaua Tiberia Niță Nr. 76, Zalau, 989574",0258 195 323,8e:e9:b6:9a:bd:49,95.124.231.8,RO29GRLV8166819360001384,2025-06-18 17:21:48,4322,55,704,977277,8addf16e-a14c-42cd-b405-9f97e08ae11f
Aurica Stoica,auricastoica,auricastoica@141.ro,6290209114826,1988-09-24,"Soseaua Ardelean, Motru, 555087",0236 120 385,04:b7:98:66:a2:2f,130.176.209.87,RO18DQTB8796038025178338,2025-06-18 17:21:48,12300,483,292,829002,6e3f3f05-67cd-499a-ae5b-280e1f931401
Zamfir Dobre,zamfirdobre,zamfirdobre@zzup.ro,8310907454331,1993-05-08,"Strada Celia Marin Nr. 585 Bl. 61  Sc. 73 Ap. 579, Campulung, 959705",0757 024 141,12:8b:5c:81:30:f5,120.231.171.57,RO75WZCW8688624361044640,2025-06-18 17:21:48,1355,174,90,118516,04535b81-8032-4c89-902a-883bbab7db0c
Savina Stănescu,savinastănescu,savinastănescu@email.ro,7960107468906,2000-11-05,"Soseaua Dima, Mangalia, 490795",0751 625 713,96:98:9f:72:93:ba,30.129.127.147,RO04AJYC3154771124094838,2025-06-18 17:21:48,7427,546,791,809433,a63b9599-a71d-4bbd-86a7-2454fa8d1fa0
Lioara Dochioiu,lioaradochioiu,lioaradochioiu@141.ro,6001028323084,1988-10-14,"Drumul Suciu, Baia Mare, 222890",0720 828 760,dc:6b:77:2a:61:36,160.196.241.26,RO54YZZP7150344800628724,2025-06-18 17:21:48,29208,932,180,1124694,180c4d4d-e187-482c-a03e-9a63a282fa83
Lăcrămioara Stan,lăcrămioarastan,lăcrămioarastan@gmail.com,4760916103751,1970-08-01,"Bulevardul Manole Nr. 578 Bl. 44  Sc. 75 Ap. 812, Pitesti, 796376",0738 643 073,66:2d:67:d1:7b:f5,111.25.53.79,RO49ICUD8868564488168147,2025-06-18 17:21:48,1817,815,376,655259,3e226a26-da8e-4dfd-862c-a4620a6610c4
